# ax ay az gx gy gz
-0.98	0.11	0.03	-0.45	0.01	0.06
-0.98	0.11	0.03	-0.45	0.04	0.13
-0.98	0.11	0.03	-0.48	-0.01	0.04
-0.98	0.11	0.03	-0.39	0.09	0.05
-0.98	0.11	0.03	-0.41	-0.01	0.14
-0.98	0.11	0.03	-0.42	0.03	0.11
-0.98	0.11	0.03	-0.36	0.05	0.09
-0.98	0.11	0.03	-0.40	0.06	0.11
-0.98	0.11	0.03	-0.39	-0.00	0.11
-0.98	0.11	0.03	-0.36	-0.00	0.06
-0.98	0.11	0.03	-0.45	0.00	0.08
-0.98	0.11	0.03	-0.34	-0.05	0.11
-0.98	0.11	0.03	-0.42	-0.09	0.09
-0.98	0.11	0.04	-0.48	0.01	0.01
-0.99	0.11	0.03	-0.40	0.24	0.13
-0.98	0.11	0.03	-0.40	-0.34	0.12
-0.98	0.11	0.03	-0.49	0.26	0.10
-0.99	0.11	0.03	-0.40	-0.08	0.13
-0.98	0.11	0.03	-0.42	-0.06	0.11
-0.98	0.11	0.03	-0.34	0.18	0.10
-0.98	0.11	0.03	-0.42	-0.14	0.15
-0.98	0.11	0.03	-0.42	0.06	0.09
-0.98	0.11	0.03	-0.36	0.01	0.11
-0.98	0.11	0.03	-0.39	0.04	0.06
-0.98	0.11	0.03	-0.32	-0.02	0.08
-0.98	0.11	0.03	-0.42	0.07	0.03
-0.98	0.11	0.03	-0.39	-0.02	0.10
-0.98	0.11	0.03	-0.47	-0.00	0.11
-0.98	0.11	0.03	-0.30	0.07	0.01
-0.98	0.11	0.03	-0.44	-0.10	0.08
-0.98	0.11	0.03	-0.45	0.05	0.13
-0.98	0.11	0.03	-0.36	-0.13	0.11
-0.98	0.11	0.03	-0.35	0.06	0.13
-0.98	0.11	0.03	-0.47	0.01	0.11
-0.98	0.11	0.03	-0.35	-0.03	0.09
-0.98	0.11	0.03	-0.48	0.07	0.04
-0.98	0.11	0.03	-0.44	0.06	0.10
-0.98	0.11	0.03	-0.39	0.00	0.05
-0.98	0.11	0.03	-0.42	0.03	0.05
-0.98	0.11	0.03	-0.41	0.00	0.06
-0.98	0.11	0.03	-0.36	0.03	0.13
-0.98	0.11	0.03	-0.39	-0.04	0.06
-0.98	0.11	0.04	-0.38	0.03	0.16
-0.98	0.11	0.03	-0.43	-0.01	0.15
-0.98	0.11	0.03	-0.58	0.05	0.14
-0.98	0.11	0.03	-0.39	-0.01	0.07
-0.98	0.11	0.03	-0.40	0.00	0.16
-0.98	0.11	0.03	-0.43	0.06	0.09
-0.98	0.11	0.03	-0.45	0.01	0.16
-0.98	0.11	0.03	-0.41	0.03	0.06
-0.99	0.11	0.03	-0.36	-0.58	0.02
-0.96	0.11	0.04	-0.47	1.90	0.04
-1.00	0.11	0.02	-0.52	1.38	-0.01
-0.00	0.11	0.03	-0.45	-2.30	0.16
-0.98	0.11	0.03	-0.49	-3.90	0.39
-0.98	0.11	0.04	-0.43	-2.77	0.44
-0.97	0.11	0.04	-0.46	-1.36	0.24
-0.97	0.11	0.05	-0.39	3.16	-0.15
-1.03	0.11	0.01	-0.32	4.23	-0.26
-1.01	0.11	0.02	-0.36	-7.05	0.45
-0.98	0.11	0.04	-0.52	-10.96	1.31
-0.95	0.11	0.06	-0.74	-8.85	1.23
-0.93	0.11	0.07	-0.64	-1.42	0.38
-0.95	0.12	0.06	-1.01	9.00	-1.00
-1.00	0.11	0.03	-0.11	12.26	-1.45
-1.08	0.11	-0.01	-0.86	-2.68	0.45
-1.09	0.11	-0.01	-0.81	-26.50	3.14
-0.94	0.14	0.09	-12.75	-38.68	4.22
-1.37	0.20	0.18	-2.16	12.25	0.90
-0.81	0.06	0.11	8.34	4.61	0.42
-0.98	0.04	0.07	10.66	-3.20	-1.03
-0.98	0.08	0.10	23.28	-2.47	-2.06
-0.00	0.10	0.11	28.46	-4.63	-2.96
-1.16	0.27	0.06	19.19	-21.56	-9.84
-1.12	0.07	0.09	-13.00	-55.28	-20.78
-1.03	0.08	0.14	-20.37	-73.77	-29.24
-1.13	-0.10	0.26	-18.70	-91.12	-49.72
-1.03	-0.06	0.30	-11.46	-118.65	-64.33
-0.86	-0.04	0.29	18.02	-99.18	-53.57
-0.90	0.01	0.37	11.59	-87.36	-42.64
-0.88	0.01	0.40	11.19	-91.66	-38.36
-0.84	0.03	0.47	5.21	-98.29	-30.28
-0.84	-0.05	0.54	4.38	-102.64	-19.11
-0.85	-0.06	0.57	7.10	-118.60	-25.46
-0.71	-0.08	0.62	-1.64	-142.55	-34.69
-0.59	-0.07	0.66	0.00	-143.09	-39.74
-0.60	-0.12	0.73	2.74	-139.80	-43.51
-0.57	-0.10	0.74	-6.91	-152.76	-52.16
-0.45	0.05	0.85	10.01	-146.06	-42.86
-0.24	-0.10	0.86	-2.33	-131.90	-21.85
-0.24	-0.21	0.87	5.72	-104.39	-25.22
-0.36	-0.18	0.89	-2.67	-75.12	-3.13
-0.12	-0.15	0.97	1.32	-41.46	-3.92
-0.25	-0.22	0.99	22.66	-33.54	-9.32
-0.30	-0.19	1.01	25.88	-52.15	-6.68
-0.16	-0.13	1.06	28.85	-87.64	-3.08
-0.10	-0.15	1.01	28.42	-112.17	-8.90
0.00	-0.14	0.95	28.35	-114.76	-20.12
0.21	-0.11	0.98	30.58	-78.00	-24.43
0.18	-0.08	0.99	45.22	-43.10	-26.35
0.16	0.01	1.01	39.82	-24.31	-14.16
0.12	-0.01	1.04	31.17	-20.91	0.34
0.10	0.02	1.06	25.70	-38.57	7.75
0.23	-0.01	1.04	18.16	-59.61	11.95
0.33	-0.01	0.00	17.44	-53.30	8.94
0.32	-0.01	0.97	14.12	-39.74	2.47
0.42	0.09	0.98	13.50	-26.75	5.49
0.36	0.10	0.94	2.37	-18.43	19.13
0.35	0.03	0.91	-12.56	-14.34	19.40
0.39	-0.01	0.91	-13.84	-0.79	18.78
0.33	0.00	0.92	-6.92	5.02	23.86
0.38	-0.00	0.89	-2.57	3.39	30.30
0.40	0.02	0.89	-8.29	20.36	30.48
0.27	-0.05	0.91	-10.09	31.57	15.54
0.30	-0.04	0.93	-6.08	34.60	8.16
0.24	-0.04	0.93	1.64	42.23	2.81
0.18	-0.02	0.94	2.10	40.17	0.66
0.22	-0.01	0.98	-4.86	35.32	-1.51
0.17	-0.03	1.00	-2.49	43.42	-1.81
0.05	-0.04	1.02	10.35	33.75	-2.81
0.07	-0.01	1.00	6.19	17.66	-10.22
0.09	0.02	1.02	3.56	11.73	-10.12
0.04	0.01	1.05	5.86	1.94	1.28
0.05	-0.00	1.00	0.29	-13.07	9.83
0.09	-0.04	0.99	-4.41	-15.63	10.06
0.10	-0.06	0.95	25.39	-17.73	-22.58
0.19	-0.05	0.92	38.92	0.54	-22.63
0.13	0.10	0.90	51.34	26.77	-27.02
0.03	0.07	0.97	30.02	40.72	-8.56
-0.07	0.11	0.99	28.88	38.03	-7.72
-0.14	0.18	0.98	16.57	18.96	-4.72
-0.09	0.16	1.01	-9.68	1.86	16.13
-0.02	0.10	0.00	-12.33	-5.55	25.53
0.11	0.09	0.94	5.40	12.06	20.70
-0.20	0.13	0.86	12.36	21.05	15.23
-0.17	0.11	1.01	10.73	20.56	31.09
0.02	0.13	0.00	16.09	21.91	42.58
0.08	0.16	0.98	6.04	25.28	59.32
0.01	0.04	1.01	-13.07	22.68	59.41
-0.10	-0.04	1.17	-19.96	3.93	39.91
0.02	0.07	1.07	-17.07	-27.54	17.18
0.13	-0.03	0.99	-11.56	-11.15	21.11
0.02	0.03	1.09	6.07	7.09	29.91
-0.04	0.08	1.05	6.80	1.17	31.86
0.10	-0.05	0.94	5.72	3.58	22.46
-0.05	0.09	0.97	12.74	2.24	19.28
-0.08	0.14	1.07	-2.09	-5.85	34.31
0.06	-0.01	0.92	-6.06	-18.73	49.92
0.04	-0.00	0.99	1.42	-14.47	66.06
-0.05	0.05	0.97	3.91	-23.58	66.83
0.03	0.02	0.99	-3.73	-33.47	69.02
0.11	0.15	0.93	-8.22	-37.47	52.28
0.36	0.07	0.91	-23.80	-8.79	21.18
0.01	0.10	0.99	-11.26	13.72	11.43
0.06	-0.06	0.00	-2.27	14.46	17.83
0.07	-0.01	0.99	17.98	19.45	21.19
0.06	0.07	1.00	6.97	10.20	35.64
0.13	0.04	1.04	-8.55	7.85	58.90
0.07	0.09	1.04	-30.13	7.46	82.82
0.10	0.09	1.04	-53.68	-3.07	70.98
0.14	-0.10	1.02	-50.64	-9.53	60.90
0.18	-0.11	1.04	-17.70	2.19	36.25
0.08	-0.13	1.08	14.25	3.80	36.55
0.25	-0.14	1.01	33.39	10.31	52.39
0.05	0.07	1.00	10.00	27.10	14.81
-0.18	0.01	1.06	8.83	15.78	47.31
0.31	-0.07	0.93	12.82	26.39	79.72
0.10	0.04	1.05	5.01	46.37	17.50
-0.26	0.04	1.03	-5.02	30.15	37.11
-0.11	-0.04	1.05	3.36	21.12	78.83
0.02	-0.12	1.01	22.35	12.47	68.29
-0.05	0.02	0.96	24.77	6.02	40.52
-0.14	0.13	0.95	9.74	-3.56	54.65
-0.07	0.04	0.95	1.11	-9.68	70.83
0.11	0.02	0.95	3.32	8.40	74.64
-0.01	0.22	0.87	-10.95	38.39	52.45
-0.13	0.08	0.95	-25.10	23.24	43.10
-0.03	-0.01	0.93	-11.68	-0.73	49.86
0.12	0.05	0.93	-20.13	1.32	35.76
-0.02	0.00	0.98	-32.82	3.16	20.43
-0.08	-0.08	1.01	-19.76	-0.30	28.52
0.11	-0.02	0.97	-7.26	3.39	37.55
0.16	-0.00	0.96	-14.77	17.99	17.54
0.02	-0.08	1.03	-21.59	10.92	-6.63
-0.02	-0.12	1.05	-1.74	-7.96	-3.69
0.01	-0.03	0.96	9.99	-10.01	6.63
0.03	0.00	0.96	5.02	18.02	-0.83
-0.17	0.01	0.97	-6.97	29.37	-7.65
-0.21	-0.03	0.97	-10.65	10.32	-2.66
-0.18	-0.13	1.07	-8.37	-7.05	5.95
0.02	-0.07	1.18	24.73	7.00	0.10
-0.10	0.05	0.96	3.94	14.00	-5.80
-0.17	-0.01	0.98	-11.36	7.85	3.30
-0.12	-0.06	0.98	-8.21	-2.06	3.30
-0.07	-0.07	0.98	-6.69	-5.80	2.64
-0.06	-0.07	1.05	-2.38	3.64	3.66
-0.05	-0.05	0.95	-3.86	14.34	1.53
-0.07	-0.03	0.95	-16.90	20.41	-2.31
-0.13	-0.07	1.06	1.58	11.72	-3.51
-0.16	-0.06	0.99	19.53	-8.15	-5.82
-0.09	-0.03	1.01	21.97	-14.83	3.40
-0.09	0.01	0.99	2.55	-1.82	2.90
-0.13	-0.08	0.98	-15.99	-1.69	-1.26
-0.15	-0.12	1.01	-2.21	-19.73	0.86
-0.06	-0.09	0.97	11.96	-33.47	1.45
-0.05	-0.07	0.97	9.31	-28.76	4.28
-0.00	-0.07	0.98	6.82	-14.78	4.80
-0.02	-0.07	1.01	3.77	-6.14	3.69
-0.05	-0.05	1.01	-0.61	-9.86	4.63
-0.00	-0.07	1.02	-4.12	-4.38	4.02
-0.03	-0.07	1.09	-1.86	-4.67	4.12
0.00	-0.04	1.01	4.41	-1.38	2.73
-0.02	-0.04	0.96	4.01	0.97	3.35
-0.03	-0.02	0.96	-2.10	-0.09	1.89
-0.03	-0.04	0.95	-14.44	3.86	2.00
-0.08	-0.04	0.97	-12.87	-0.73	2.48
0.01	0.24	1.00	42.55	-7.30	5.20
-0.04	0.12	1.07	15.07	-2.54	-1.96
-0.02	-0.02	1.00	2.66	0.93	-0.80
-0.08	-0.03	0.00	-0.67	0.54	-0.12
-0.10	-0.02	1.00	2.18	-12.18	-0.70
0.00	-0.03	1.00	5.18	-25.17	1.42
0.06	-0.03	1.01	4.41	-22.57	-0.08
0.03	-0.04	1.01	-0.51	-0.32	-2.81
-0.01	-0.03	1.01	-0.48	-1.80	-5.97
0.00	-0.04	1.00	-0.26	-3.31	-2.22
0.01	-0.02	1.00	0.10	-7.11	-4.34
-0.01	-0.03	1.00	0.40	-6.28	-4.01
0.01	-0.01	1.00	0.66	-10.27	-7.32
0.04	-0.03	1.01	-0.25	-3.38	-12.81
0.02	-0.02	1.01	-0.19	-0.19	-22.21
0.04	-0.03	1.01	-0.90	2.68	-23.98
0.02	-0.03	1.00	-0.00	2.44	-21.64
0.00	-0.03	1.00	-0.58	-0.05	-18.60
0.01	-0.00	1.00	0.02	-3.86	-12.91
0.03	-0.02	1.00	0.42	-6.71	-3.80
0.06	-0.02	1.00	-0.03	-4.50	-3.19
0.06	-0.01	1.00	-0.15	-1.64	-2.56
0.05	-0.02	1.00	-0.61	1.56	-2.09
0.01	-0.02	1.00	-0.67	1.35	-2.47
0.03	-0.02	1.00	-0.32	-0.54	-2.91
0.05	-0.02	1.00	-0.63	2.32	-6.69
0.05	-0.02	1.00	-0.93	4.15	-2.08
0.04	-0.02	1.00	-1.29	7.08	-0.62
0.00	-0.02	1.00	-1.30	7.05	-0.45
-0.02	-0.02	1.00	-0.74	3.11	-0.06
0.01	-0.02	1.00	-0.44	-0.02	-0.01
0.00	-0.02	1.00	-0.24	-1.16	-0.16
-0.00	-0.02	1.00	0.04	-3.79	-1.40
0.03	-0.02	1.00	0.30	-5.28	-2.67
0.02	-0.02	1.00	0.06	-4.65	-3.15
0.01	-0.01	1.00	0.45	-7.08	-0.24
0.05	-0.01	1.00	0.55	-7.66	0.33
0.04	-0.02	1.00	0.13	-5.18	-0.92
0.02	-0.02	1.01	0.43	-7.13	-0.73
0.07	-0.01	1.00	0.44	-7.89	0.77
0.08	-0.01	1.00	-0.07	-3.31	0.45
0.05	-0.02	1.00	-0.36	0.08	0.18
0.04	-0.02	1.00	-0.37	0.30	0.06
0.04	-0.02	1.00	-0.22	-1.48	0.08
0.07	-0.01	1.00	-0.36	-0.89	0.29
0.05	-0.02	1.01	-0.74	2.17	0.11
0.03	-0.01	1.01	-0.57	1.52	-0.01
0.05	-0.02	1.01	-0.40	0.03	0.07
0.06	-0.01	1.00	-0.54	1.71	0.16
0.02	-0.01	1.00	-0.78	2.66	-0.17
0.01	-0.02	1.01	-0.32	-1.97	0.16
0.04	-0.01	1.00	-0.03	-5.15	0.45
0.07	-0.02	1.00	0.04	-5.18	0.32
0.08	-0.02	1.00	-0.38	-1.35	0.29
0.06	-0.01	0.00	-0.58	1.45	-0.02
0.07	-0.01	1.00	-0.69	4.01	-0.39
0.06	-0.01	1.00	-1.08	7.79	-0.46
0.01	-0.02	1.00	-1.28	7.88	-0.61
-0.01	-0.02	1.00	-0.49	1.92	-2.51
0.01	-0.02	1.00	0.18	-4.63	-1.71
0.04	-0.01	1.00	0.41	-7.80	0.68
0.07	-0.01	1.00	0.32	-6.16	0.59
0.06	-0.02	1.00	-0.21	-2.87	0.13
0.03	-0.02	1.00	-0.16	-2.80	0.13
0.05	-0.02	1.00	0.06	-4.83	0.17
0.06	-0.01	1.00	-0.08	-4.15	-1.44
0.05	-0.01	0.00	-0.55	-0.46	-7.73
0.09	-0.01	1.00	-0.34	-0.90	-3.40
0.06	-0.01	1.00	-0.69	1.97	-1.60
0.02	-0.02	1.00	-0.46	0.67	-1.32
0.07	-0.01	1.00	-0.27	-1.80	-0.55
0.08	-0.01	1.00	-0.81	2.67	-0.33
0.03	-0.02	1.00	-0.81	3.44	-1.02
0.04	-0.02	1.00	-0.40	-0.37	0.01
0.10	-0.01	1.00	-0.56	1.29	0.02
0.05	-0.01	0.00	-1.00	5.52	-0.39
0.03	-0.02	1.00	-0.88	4.87	-0.44
0.04	-0.02	1.01	-0.74	3.62	-0.32
0.04	-0.02	1.00	-0.71	2.38	-0.56
0.03	-0.02	1.00	-0.54	1.54	-2.18
0.04	-0.01	1.00	-0.26	-0.35	-2.03
0.06	-0.01	1.01	-0.63	1.06	-1.96
0.05	-0.01	1.00	-0.77	3.01	-0.76
0.04	-0.01	1.00	-0.97	3.84	-0.13
0.00	-0.02	1.01	-0.62	2.05	0.00
0.01	-0.02	1.00	0.06	-3.41	0.26
0.05	-0.01	1.00	0.16	-5.12	0.33
0.07	-0.01	1.00	-0.19	-2.07	-0.83
0.05	-0.01	1.00	-0.52	0.90	-1.13
0.04	-0.02	1.00	-0.51	0.97	-1.32
0.06	-0.01	1.00	-0.56	1.74	-0.12
0.05	-0.01	1.00	-0.78	3.73	0.03
0.02	-0.02	1.00	-0.90	3.07	0.06
-0.02	-0.02	1.00	-0.16	-1.98	0.13
0.04	-0.02	1.01	0.45	-7.58	-0.24
0.07	-0.01	1.00	0.27	-5.54	-3.11
0.08	-0.01	1.00	-0.27	-2.06	-0.19
0.06	-0.01	1.00	-0.61	1.48	0.12
0.03	-0.02	1.00	-0.62	2.09	0.06
0.04	-0.02	1.00	-0.54	0.59	0.21
0.03	-0.02	1.00	-0.38	-0.13	0.37
0.02	-0.02	0.00	0.13	-3.70	0.45
0.06	-0.01	1.01	0.15	-5.70	0.16
0.10	-0.01	0.00	-0.12	-2.74	-0.06
0.09	-0.02	0.00	-0.95	4.47	-0.41
0.03	-0.02	1.01	-1.02	6.34	-1.08
0.01	-0.01	1.00	-0.84	3.54	-3.72
0.02	-0.02	0.00	-0.56	-0.29	-2.32
0.04	-0.02	1.00	0.09	-3.44	-2.07
0.09	-0.01	1.00	-0.04	-2.05	-1.07
0.10	-0.01	1.00	-1.08	5.03	-0.88
0.06	-0.01	1.00	-1.77	10.66	-0.61
0.03	-0.02	1.00	-2.02	12.41	-0.78
0.03	-0.02	1.00	-1.98	12.01	-0.96
0.01	-0.02	1.00	-1.90	12.08	-0.82
-0.01	-0.02	1.00	-1.65	10.17	-0.62
-0.02	-0.02	1.00	-1.22	6.83	-0.60
-0.02	-0.02	1.00	-0.84	3.10	-0.39
-0.02	-0.03	1.00	-0.17	-1.49	0.06
0.00	-0.02	1.00	0.03	-3.38	-0.74
-0.00	-0.02	1.00	0.08	-3.97	-1.15
0.01	-0.02	1.00	0.18	-4.96	-0.84
0.00	-0.02	1.00	0.30	-5.37	-2.22
0.01	-0.02	1.00	0.50	-7.28	-0.71
-0.00	-0.02	1.00	0.69	-9.74	0.46
-0.02	-0.03	1.00	1.32	-13.19	-3.06
0.02	-0.02	0.00	1.82	-17.70	-4.82
0.04	-0.00	1.00	2.06	-20.80	-5.33
0.14	0.01	0.00	0.58	-11.72	-1.76
0.07	-0.00	0.00	-1.35	-2.25	-3.44
0.03	-0.00	1.01	-0.45	-2.15	-8.85
0.06	-0.02	1.00	-0.87	-6.39	-5.04
0.08	-0.02	1.00	-0.84	-6.25	-2.12
0.12	-0.01	1.00	-0.64	-3.60	-1.96
0.09	-0.01	0.00	-0.40	4.25	0.33
0.05	-0.02	1.00	-0.42	3.70	0.23
0.10	-0.02	1.00	-0.07	2.94	0.44
0.12	-0.00	0.00	-0.06	6.98	0.04
0.05	-0.02	1.01	-0.46	11.17	-0.08
0.02	-0.01	1.01	-1.58	8.88	-0.00
0.01	-0.02	1.00	-1.07	4.06	-5.18
0.03	-0.01	1.00	-0.61	0.50	-6.73
0.09	-0.01	1.00	-0.27	-0.72	-1.90
0.09	-0.01	1.00	-1.17	5.32	-0.53
0.07	-0.01	1.00	-1.93	10.83	-0.50
0.01	-0.02	1.00	-2.20	12.28	-0.70
0.01	-0.02	1.00	-1.51	8.39	-0.56
0.03	-0.01	1.00	-1.39	7.27	-0.35
-0.01	-0.02	1.00	-1.26	6.01	-0.48
0.02	-0.02	1.01	-0.77	2.70	-0.19
0.05	-0.01	1.00	-0.90	3.95	-0.33
0.05	-0.01	1.00	-1.64	9.62	-0.45
0.03	-0.01	1.00	-2.39	14.20	-0.84
-0.08	-0.05	1.00	-2.62	8.95	-0.68
-0.03	-0.03	1.00	-0.58	0.60	-0.45
0.02	-0.02	1.00	-0.17	-0.91	-1.20
0.02	-0.01	1.00	-1.13	3.36	-1.71
-0.00	-0.02	1.00	-1.64	5.50	-2.12
-0.00	-0.02	1.00	-1.49	5.86	-2.16
0.01	-0.02	1.00	-2.02	7.51	0.06
-0.02	-0.03	1.00	-2.36	8.68	-0.32
-0.04	-0.04	1.00	-1.79	5.72	0.28
0.00	-0.02	0.00	-1.74	5.14	1.04
-0.04	-0.02	1.00	-2.64	8.79	0.70
-0.05	-0.03	1.00	-2.40	6.77	1.96
-0.02	-0.03	1.01	-1.68	5.05	0.34
-0.02	-0.02	0.00	-3.12	9.22	2.02
-0.05	-0.03	1.00	-3.73	11.19	2.98
-0.06	-0.04	1.00	-2.93	8.65	0.99
-0.03	-0.03	1.00	-2.94	8.41	0.45
-0.07	-0.03	0.00	-3.87	11.30	2.99
-0.13	-0.05	0.00	-2.11	5.74	0.07
-0.11	-0.05	0.00	0.45	-3.20	0.35
-0.09	-0.04	0.00	2.05	-9.01	0.75
-0.08	-0.04	0.00	3.22	-13.30	0.97
-0.06	-0.03	1.00	4.18	-16.38	1.09
-0.03	-0.04	0.00	5.00	-19.01	-1.53
0.00	-0.01	1.00	4.28	-18.96	-2.27
-0.01	-0.02	1.00	2.87	-15.14	-0.17
-0.04	-0.03	1.00	3.38	-17.33	-0.74
0.07	0.01	1.01	3.43	-21.31	-3.31
0.04	-0.02	1.00	0.55	-11.23	-5.77
-0.00	-0.02	1.00	0.91	-10.49	-8.85
0.03	-0.01	1.00	1.26	-13.01	-4.77
0.05	-0.01	1.00	0.74	-10.93	-3.47
0.02	-0.02	1.00	0.55	-9.62	-5.23
0.03	-0.02	1.00	1.06	-12.83	-6.37
0.05	-0.01	1.00	1.50	-15.67	-0.87
0.13	-0.00	0.00	0.74	-10.13	0.12
0.10	-0.00	1.00	-0.10	-4.83	-0.06
0.02	-0.00	1.01	-0.68	-3.81	-1.42
0.02	-0.01	1.01	-0.30	-11.04	-1.60
0.08	-0.02	0.00	-0.55	-14.65	-0.41
0.11	-0.03	0.00	-1.21	-12.84	-0.79
0.11	0.01	1.00	-0.97	-10.20	-0.27
0.07	-0.00	1.00	-0.83	-9.10	-0.68
0.04	-0.02	1.00	-1.28	-16.40	-1.54
0.12	-0.01	0.99	-1.46	-22.65	-6.08
0.18	-0.00	0.99	-1.29	-20.30	-5.03
0.19	0.01	0.00	-0.84	-12.31	-2.19
0.19	-0.01	0.99	-0.64	-3.80	0.15
0.13	-0.01	0.00	-0.60	-0.03	0.03
0.12	-0.01	0.00	-0.38	-3.16	0.34
0.13	-0.01	0.00	-0.68	-4.69	-0.10
0.14	-0.01	0.99	-0.50	-6.63	-0.10
0.16	-0.03	0.99	-0.69	-7.25	-0.24
0.18	-0.02	0.99	-0.84	-4.80	-0.47
0.17	-0.02	0.99	-0.53	-1.80	-0.22
0.14	-0.02	0.99	-0.87	-1.58	-1.36
0.19	-0.02	0.99	-0.36	-2.30	-0.55
0.27	-0.02	0.99	-1.20	5.76	-2.62
0.23	-0.02	0.99	-0.96	23.37	-3.98
0.14	-0.01	0.99	0.59	28.36	1.29
0.10	-0.02	0.00	0.46	27.42	0.24
0.08	-0.01	1.00	0.64	24.39	0.93
0.06	-0.03	1.00	-0.04	20.38	0.13
0.06	-0.01	0.00	-0.03	16.90	-1.37
0.06	0.01	1.01	-0.53	14.38	-0.70
0.06	-0.02	1.00	-1.58	12.84	-1.00
0.06	-0.02	1.00	-1.54	12.62	-0.61
0.06	-0.02	1.00	-1.47	12.76	-0.64
0.10	-0.01	1.00	-1.81	16.17	-0.75
0.07	-0.01	0.00	-2.46	23.75	0.72
0.01	-0.01	0.99	-2.77	29.69	7.52
-0.04	-0.00	1.02	-3.32	25.91	4.63
-0.01	-0.04	1.00	-4.57	17.50	5.72
-0.06	-0.03	1.01	-4.72	17.62	6.43
-0.04	-0.03	1.00	-3.47	9.69	3.74
-0.01	-0.02	1.00	-3.41	9.66	2.96
-0.03	-0.03	1.00	-3.67	11.01	2.82
0.02	-0.03	1.00	-5.11	15.70	6.70
0.02	-0.01	0.00	-10.33	30.17	13.83
-0.10	-0.02	0.99	-13.20	38.42	15.10
